"","composer","set","albumID","pieceID","participant","corpus","year","num","key","chroma","mode","timeSignature","mm","assignedTempo","notatedTempo","adjTempo","attacks","arScore","pitchHeight","mmWt","issues","yearSimple","era","opus","title","type","beatDiv","durationSec","perfTempo","rmsSeeWaveFade","rmsSeeWaveNoFade","rmsAudacityFade","rmsAudacityNoFade","performer","primaryPerf","isPrimary","work","yearRecorded","yearReleased","performedOn","performedOnDetailed","recordingCut","backupLoc","notes","pieces.for.cam.to.check","pdcIP","pdcVerify","...19","valence","arousal","label","pool","expLoc","expID","ra","subj","setCode","albumCode","mmWtTotal","mmDuration","arPerf","rms"
"8403","bach","1","bachDemaria2015WTC1","m0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",2,"c","0","minor","4/4",4,NA,108,NA,16,7.2,37.5,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",7,94,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8404","bach","1","bachDemaria2015WTC1","m0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",2,"c","0","minor","4/4",1,NA,108,NA,16,7.2,38.3125,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",7,94,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8405","bach","1","bachDemaria2015WTC1","m0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",2,"c","0","minor","4/4",2,NA,108,NA,16,7.2,39.9375,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",7,94,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8406","bach","1","bachDemaria2015WTC1","M0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",1,"C","0","Major","4/4",3,NA,112,NA,16,7.46666666666667,43.9047619047619,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,37,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8407","bach","1","bachDemaria2015WTC1","M0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",1,"C","0","Major","4/4",8,NA,112,NA,16,7.46666666666667,41.8095238095238,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,37,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8408","bach","1","bachDemaria2015WTC1","M0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",1,"C","0","Major","4/4",6,NA,112,NA,16,7.46666666666667,43.4285714285714,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,37,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8409","bach","1","bachDemaria2015WTC1","M0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",1,"C","0","Major","4/4",7,NA,112,NA,16,7.46666666666667,44.0952380952381,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,37,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8410","bach","1","bachDemaria2015WTC1","M0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",1,"C","0","Major","4/4",1,NA,112,NA,16,7.46666666666667,44.6666666666667,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,37,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8411","bach","1","bachDemaria2015WTC1","M0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",1,"C","0","Major","4/4",5,NA,112,NA,16,7.46666666666667,45.7142857142857,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,37,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8412","bach","1","bachDemaria2015WTC1","M0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",1,"C","0","Major","4/4",2,NA,112,NA,16,7.46666666666667,44.4761904761905,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,37,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8413","bach","1","bachDemaria2015WTC1","M0","5f05e0589bcdf20a2bfff7b5","wtc1Preludes","1722",1,"C","0","Major","4/4",4,NA,112,NA,16,7.46666666666667,44.6666666666667,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",5,37,"passionate","prolific","online","109",NA,"24","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8414","bach","1","bachDemaria2015WTC1","m0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",2,"c","0","minor","4/4",3,NA,108,NA,16,7.2,39.625,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,100,"passionate","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8415","bach","1","bachDemaria2015WTC1","m0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",2,"c","0","minor","4/4",6,NA,108,NA,16,7.2,40.5,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,100,"passionate","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8416","bach","1","bachDemaria2015WTC1","m0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",2,"c","0","minor","4/4",4,NA,108,NA,16,7.2,37.5,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,100,"passionate","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8417","bach","1","bachDemaria2015WTC1","m0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",2,"c","0","minor","4/4",1,NA,108,NA,16,7.2,38.3125,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,100,"passionate","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8418","bach","1","bachDemaria2015WTC1","m0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",2,"c","0","minor","4/4",2,NA,108,NA,16,7.2,39.9375,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,100,"passionate","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8419","bach","1","bachDemaria2015WTC1","m0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",2,"c","0","minor","4/4",7,NA,108,NA,16,7.2,41.4375,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,100,"passionate","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8420","bach","1","bachDemaria2015WTC1","m0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",2,"c","0","minor","4/4",5,NA,108,NA,16,7.2,42.75,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,100,"passionate","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8421","bach","1","bachDemaria2015WTC1","m0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",2,"c","0","minor","4/4",8,NA,108,NA,16,7.2,38.5,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,100,"passionate","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8422","bach","1","bachDemaria2015WTC1","M0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",1,"C","0","Major","4/4",6,NA,112,NA,16,7.46666666666667,43.4285714285714,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,30,"tender/lyrical","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8423","bach","1","bachDemaria2015WTC1","M0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",1,"C","0","Major","4/4",2,NA,112,NA,16,7.46666666666667,44.4761904761905,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,30,"tender/lyrical","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8424","bach","1","bachDemaria2015WTC1","M0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",1,"C","0","Major","4/4",1,NA,112,NA,16,7.46666666666667,44.6666666666667,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,30,"tender/lyrical","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8425","bach","1","bachDemaria2015WTC1","M0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",1,"C","0","Major","4/4",7,NA,112,NA,16,7.46666666666667,44.0952380952381,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,30,"tender/lyrical","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8426","bach","1","bachDemaria2015WTC1","M0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",1,"C","0","Major","4/4",8,NA,112,NA,16,7.46666666666667,41.8095238095238,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,30,"tender/lyrical","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8427","bach","1","bachDemaria2015WTC1","M0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",1,"C","0","Major","4/4",5,NA,112,NA,16,7.46666666666667,45.7142857142857,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,30,"tender/lyrical","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8428","bach","1","bachDemaria2015WTC1","M0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",1,"C","0","Major","4/4",3,NA,112,NA,16,7.46666666666667,43.9047619047619,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,30,"tender/lyrical","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8429","bach","1","bachDemaria2015WTC1","M0","5f087d17b794b9092316d3c5","wtc1Preludes","1722",1,"C","0","Major","4/4",4,NA,112,NA,16,7.46666666666667,44.6666666666667,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,30,"tender/lyrical","prolific","online","109",NA,"25","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8430","bach","1","bachDemaria2015WTC1","m0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",2,"c","0","minor","4/4",3,NA,108,NA,16,7.2,39.625,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",6,85,"tender/lyrical","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8431","bach","1","bachDemaria2015WTC1","m0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",2,"c","0","minor","4/4",5,NA,108,NA,16,7.2,42.75,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",6,85,"tender/lyrical","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8432","bach","1","bachDemaria2015WTC1","m0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",2,"c","0","minor","4/4",2,NA,108,NA,16,7.2,39.9375,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",6,85,"tender/lyrical","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8433","bach","1","bachDemaria2015WTC1","m0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",2,"c","0","minor","4/4",1,NA,108,NA,16,7.2,38.3125,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",6,85,"tender/lyrical","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8434","bach","1","bachDemaria2015WTC1","m0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",2,"c","0","minor","4/4",4,NA,108,NA,16,7.2,37.5,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",6,85,"tender/lyrical","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8435","bach","1","bachDemaria2015WTC1","m0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",2,"c","0","minor","4/4",8,NA,108,NA,16,7.2,38.5,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",6,85,"tender/lyrical","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8436","bach","1","bachDemaria2015WTC1","m0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",2,"c","0","minor","4/4",6,NA,108,NA,16,7.2,40.5,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",6,85,"tender/lyrical","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8437","bach","1","bachDemaria2015WTC1","m0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",2,"c","0","minor","4/4",7,NA,108,NA,16,7.2,41.4375,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",6,85,"tender/lyrical","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8438","bach","1","bachDemaria2015WTC1","M0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",1,"C","0","Major","4/4",3,NA,112,NA,16,7.46666666666667,43.9047619047619,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,1,"sad/relaxed","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8439","bach","1","bachDemaria2015WTC1","M0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",1,"C","0","Major","4/4",7,NA,112,NA,16,7.46666666666667,44.0952380952381,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,1,"sad/relaxed","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8440","bach","1","bachDemaria2015WTC1","M0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",1,"C","0","Major","4/4",5,NA,112,NA,16,7.46666666666667,45.7142857142857,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,1,"sad/relaxed","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8441","bach","1","bachDemaria2015WTC1","M0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",1,"C","0","Major","4/4",2,NA,112,NA,16,7.46666666666667,44.4761904761905,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,1,"sad/relaxed","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8442","bach","1","bachDemaria2015WTC1","M0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",1,"C","0","Major","4/4",8,NA,112,NA,16,7.46666666666667,41.8095238095238,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,1,"sad/relaxed","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8443","bach","1","bachDemaria2015WTC1","M0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",1,"C","0","Major","4/4",4,NA,112,NA,16,7.46666666666667,44.6666666666667,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,1,"sad/relaxed","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8444","bach","1","bachDemaria2015WTC1","M0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",1,"C","0","Major","4/4",6,NA,112,NA,16,7.46666666666667,43.4285714285714,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,1,"sad/relaxed","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8445","bach","1","bachDemaria2015WTC1","M0","5f10955ff12b1836dcdd0d62","wtc1Preludes","1722",1,"C","0","Major","4/4",1,NA,112,NA,16,7.46666666666667,44.6666666666667,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",27.736,69.22411307,NA,NA,NA,-42.9,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",3,1,"sad/relaxed","prolific","online","109",NA,"26","bach-1","bach-1-de maria",8,3.467,4.61494087107009,-42.9
"8446","bach","1","bachDemaria2015WTC1","m0","5f1822153534bf0e64d13271","wtc1Preludes","1722",2,"c","0","minor","4/4",5,NA,108,NA,16,7.2,42.75,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,92,"passionate","prolific","online","109",NA,"27","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8447","bach","1","bachDemaria2015WTC1","m0","5f1822153534bf0e64d13271","wtc1Preludes","1722",2,"c","0","minor","4/4",1,NA,108,NA,16,7.2,38.3125,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,92,"passionate","prolific","online","109",NA,"27","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8448","bach","1","bachDemaria2015WTC1","m0","5f1822153534bf0e64d13271","wtc1Preludes","1722",2,"c","0","minor","4/4",4,NA,108,NA,16,7.2,37.5,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,92,"passionate","prolific","online","109",NA,"27","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8449","bach","1","bachDemaria2015WTC1","m0","5f1822153534bf0e64d13271","wtc1Preludes","1722",2,"c","0","minor","4/4",3,NA,108,NA,16,7.2,39.625,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,92,"passionate","prolific","online","109",NA,"27","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
"8450","bach","1","bachDemaria2015WTC1","m0","5f1822153534bf0e64d13271","wtc1Preludes","1722",2,"c","0","minor","4/4",7,NA,108,NA,16,7.2,41.4375,1,NA,1722,"baroque","BWV 846-69","Well-tempered clavier, book 1 (Preludes)","prelude","quarter",16.045,119.6634466,NA,NA,NA,-25.5,"de maria","de maria","TRUE","book 1","2015","2015","piano","piano","y","drive",NA,NA,"CA",NA,"Summer 2020",2,92,"passionate","prolific","online","109",NA,"27","bach-1","bach-1-de maria",8,2.005625,7.97756310377064,-25.5
